ci_year,ci_term,si_grad,si_ent_gubun,agescale,si_sex,si_last_hak,schoarYn,accept_point,avg_logincnt,avg_att_time,avg_att_rate,avg_bbscnt,avg_startlogin,entYn,classcnt,pre_avg_te_avg,pre_avg_te_passrate,pre_gradcnt,counsel,stdResult
2017,2,4,1,40,1,1,1,0,48,655,100,0,17,0,6,3.59,100,7,0,0
2017,2,4,1,20,2,1,1,0,21,33,100,0,8,0,1,3.86,100,7,0,0
2017,2,4,1,30,1,1,1,0,42,491,100,0,15,0,5,3.25,100,7,0,0
2017,2,4,1,30,2,1,1,0,17,68,94.42,0,8,0,4,3.7,100,7,0,0
2017,2,4,1,20,1,1,1,0,65,813,100,0,23,0,6,3.25,100,7,0,0
2017,2,4,1,20,2,1,0,0,58,777,100,0,22,0,7,3.67,100,7,0,0
2017,2,4,1,30,1,1,1,0,45,416,100,0,16,0,5,3.92,100,7,0,0
2017,2,4,1,30,1,1,1,0,61,236,100,0,23,0,6,2.83,100,7,0,0
2017,2,4,1,40,2,1,0,0,37,101,100,0,16,0,3,4,100,7,0,0
2017,2,4,1,50,1,1,1,0,30,270,100,0,15,0,4,4.07,100,7,0,0
2017,2,4,1,40,2,1,1,0,81,178,100,6,34,0,6,4.29,100,7,0,0
2017,2,4,1,40,1,1,0,0,50,169,100,0,17,0,4,3.92,100,7,0,0
2017,2,4,1,30,1,1,1,0,42,553,100,2,17,0,6,4,100,7,0,0
2017,2,4,1,40,1,1,1,0,48,811,100,0,20,0,6,2.93,100,7,0,0
2017,2,4,1,50,2,1,1,0,63,270,100,0,18,0,5,3.86,100,7,0,0
2017,2,4,1,40,1,1,1,0,57,236,100,0,29,0,5,3.8,100,7,0,0
2017,2,4,1,40,1,1,1,0,36,415,100,0,16,0,5,2.67,100,7,0,0
2017,2,4,1,50,1,1,1,0,76,304,100,0,32,0,7,3.64,100,7,0,0
2017,2,4,1,30,1,1,1,0,54,425,100,0,21,0,5,3.79,100,7,0,0
2017,2,4,1,40,2,1,1,0,59,385,100,0,24,0,3,3.07,100,7,0,0
2017,2,4,1,40,2,1,1,0,78,407,100,0,33,0,6,2.58,100,7,0,0
2017,2,3,1,40,2,1,0,0,37,169,92.72,0,17,0,2,3.67,100,5,0,0
2017,2,4,1,50,1,1,1,0,36,475,100,1,17,0,3,3.67,100,7,0,0
2017,2,4,1,40,2,3,1,0,46,270,100,0,17,0,3,4,100,7,0,0
2017,2,4,1,30,2,1,1,0,48,169,100,0,23,0,5,3.6,100,7,0,0
2017,2,4,1,40,2,1,1,0,49,169,100,0,20,0,4,4.43,100,7,0,0
2017,2,4,1,30,1,1,1,0,65,261,99.62,0,28,0,7,4.08,100,7,0,0
2017,2,4,1,30,1,3,1,0,14,453,94.46,0,7,0,5,3.18,100,7,0,0
2017,2,4,1,40,2,1,1,0,59,67,100,0,22,0,2,4.13,100,7,0,0
2017,2,4,1,20,2,1,0,0,41,621,97.25,0,14,0,6,2.33,0,7,0,0
2017,2,4,1,20,2,1,1,0,50,238,95.27,1,25,0,5,4.36,100,7,0,0
2017,2,4,1,30,1,1,0,0,12,154,100,0,5,0,6,2.25,100,7,0,0
2017,2,4,1,20,1,1,1,0,86,247,100,0,34,0,7,4.08,100,7,0,0
2017,2,4,1,20,1,1,1,0,50,364,100,0,24,0,4,3.64,100,7,0,0
2017,2,3,1,20,1,1,0,0,44,432,100,0,17,0,6,3.71,100,6,0,0
2017,2,3,1,30,1,1,1,0,53,240,100,0,23,0,7,4.07,100,6,0,0
2017,2,3,1,20,1,1,0,0,32,676,100,0,15,0,6,2.25,100,5,0,0
2017,2,3,1,20,2,1,1,0,70,453,100,12,33,0,7,4.43,100,6,0,0
2017,2,3,1,30,2,1,1,0,36,597,99.05,0,16,0,7,4.36,100,6,0,0
2017,2,3,1,40,2,1,1,0,39,304,87.9,0,17,0,5,3.25,100,6,0,0
2017,2,3,1,30,1,1,1,0,45,302,100,0,14,0,5,4.33,100,6,0,0
2017,2,3,1,40,1,3,1,0,65,439,100,0,25,0,7,4.21,100,6,0,0
2017,2,3,1,40,1,1,1,0,73,409,100,0,29,0,7,3.71,100,6,0,0
2017,2,3,1,30,2,1,0,0,32,449,98.69,0,16,0,6,2.5,100,5,0,0
2017,2,3,1,20,1,1,0,0,21,117,62.5,0,20,0,4,1.25,0,6,0,0
2017,2,3,1,30,1,1,1,0,48,371,100,0,18,0,6,3.33,100,6,0,0
2017,2,3,1,50,2,1,1,0,59,296,100,0,28,0,7,3.71,100,6,0,0
2017,2,3,1,30,1,1,1,0,50,743,100,0,21,0,7,3.64,100,6,0,0
2017,2,3,1,30,2,1,1,0,21,208,100,0,8,0,6,2.93,100,6,0,0
2017,2,4,2,20,2,3,0,35,40,439,100,0,19,0,5,4.08,100,5,0,0
2017,2,4,2,20,2,2,1,35,47,500,99.12,0,22,0,6,3.17,100,5,0,0
2017,2,4,2,40,2,3,1,35,54,304,100,0,23,0,5,4.42,100,5,0,0
2017,2,4,2,20,2,3,0,35,35,677,100,0,15,0,6,2.08,100,5,0,0
2017,2,4,2,20,1,1,0,35,45,187,100,0,20,0,5,3.9,100,5,0,0
2017,2,4,2,20,1,3,1,35,32,202,100,0,16,0,4,2.83,100,5,0,0
2017,2,4,2,30,1,3,1,35,18,170,93.86,0,9,0,3,2.93,100,5,0,0
2017,2,4,2,30,1,3,1,35,24,60,100,0,6,0,6,3.17,100,5,0,0
2017,2,4,2,40,1,2,0,35,33,314,97.37,0,14,0,6,3,100,5,0,0
2017,2,4,2,40,2,2,1,35,56,236,99.47,5,26,0,5,3.92,100,5,0,0
2017,2,3,2,40,2,3,1,35,33,81,100,0,21,0,3,3.83,100,4,0,0
2017,2,4,2,20,2,2,0,35,50,99,100,0,21,0,3,4,100,5,0,0
2017,2,4,2,20,2,3,0,35,49,641,100,0,19,0,6,2.5,100,5,0,0
2017,2,4,2,30,1,2,1,35,19,157,100,0,11,0,1,2.33,100,5,0,0
2017,2,4,2,20,1,3,0,35,74,232,100,0,29,0,6,2.67,100,5,0,0
2017,2,4,2,30,1,1,0,35,25,188,97.2,0,12,0,4,3.63,100,5,0,0
2017,2,4,2,20,1,3,1,35,69,574,100,0,27,0,6,4,100,5,0,0
2017,2,4,2,20,1,3,1,35,34,811,100,0,16,0,6,2.5,100,5,0,0
2017,2,4,2,20,1,2,1,35,39,106,100,0,14,0,6,3.9,100,5,0,0
2017,2,4,2,20,1,3,0,35,47,473,100,0,21,0,5,4.17,100,5,0,0
2017,2,2,2,20,1,2,0,35,23,91,93.26,0,15,0,6,2.17,100,2,0,0
2017,2,3,2,50,2,2,1,35,92,364,100,46,34,0,6,3.29,100,4,0,0
2017,2,3,2,30,1,2,1,35,85,364,100,1,36,0,7,4.07,100,4,0,0
2017,2,3,2,20,1,3,1,35,86,236,100,0,37,0,7,4.25,100,4,0,0
2017,2,3,2,20,1,2,1,35,68,465,100,0,27,0,7,4.21,100,4,0,0
2017,2,4,2,40,1,2,1,70,70,757,100,0,34,0,6,3.92,100,3,0,0
2017,2,4,2,30,2,2,1,70,55,656,100,2,24,0,6,4.5,100,3,0,0
2017,2,4,2,20,2,2,1,70,41,325,100,0,13,0,6,3.25,100,3,0,0
2017,2,4,2,30,1,2,1,70,52,359,100,0,19,0,6,2.25,0,3,0,0
2017,2,4,2,20,2,3,1,70,15,165,96.49,0,8,0,6,2.75,100,3,0,0
2017,2,4,2,20,1,2,1,70,25,487,100,0,8,0,6,3.83,100,3,0,0
2017,2,4,2,20,2,2,1,70,56,161,100,0,21,0,5,3.5,100,3,0,0
2017,2,4,2,20,1,3,0,70,47,554,100,0,24,0,6,2.83,100,3,0,0
2017,2,4,2,30,1,2,1,70,48,480,100,0,25,0,6,4.33,100,3,0,0
2017,2,4,2,20,2,2,1,70,76,176,100,2,28,0,6,3.3,100,3,0,0
2017,2,4,2,20,2,2,1,70,49,263,100,0,21,0,6,2.67,100,3,0,0
2017,2,4,2,30,1,2,1,70,66,345,100,0,31,0,6,3.5,100,3,0,0
2017,2,4,2,30,1,2,1,70,70,284,100,0,32,0,6,3.42,100,3,0,0
2017,2,4,2,20,1,2,1,70,33,190,100,0,8,0,6,2.75,100,3,0,0
2017,2,4,2,20,2,2,1,70,44,379,99.12,0,22,0,6,4.08,100,3,0,0
2017,2,4,2,20,2,2,1,70,35,789,99.25,0,20,0,7,3.67,100,3,0,0
2017,2,4,2,20,2,2,1,70,36,338,100,0,15,0,4,3.71,100,3,0,0
2017,2,4,2,20,1,2,1,70,35,190,100,0,17,0,4,4.14,100,3,0,0
2017,2,4,2,20,2,2,0,70,29,47,100,0,10,0,4,2.75,100,3,0,0
2017,2,4,2,20,2,2,1,70,39,435,100,0,15,0,6,2.83,100,3,0,0
2017,2,4,2,20,2,2,1,70,34,132,100,2,17,0,5,4.25,100,3,0,0
2017,2,4,2,30,1,2,1,70,52,278,100,0,22,0,6,3.33,100,3,0,0
2017,2,4,2,30,1,2,1,70,47,415,100,0,22,0,6,1.9,100,3,0,0
2017,2,4,2,20,1,2,1,70,20,338,96.06,0,8,0,2,2.98,100,3,0,0
2017,2,4,2,20,1,2,1,70,45,377,88.59,0,17,0,6,2.75,100,3,0,0
2017,2,4,2,30,1,2,1,70,39,323,99.56,0,16,0,6,3.75,100,3,0,0
2017,2,4,2,40,1,2,1,70,47,746,100,0,22,0,5,3.83,100,3,0,0
2017,2,4,2,30,2,2,1,70,76,193,99.81,0,33,0,6,3.92,100,3,0,0
2017,2,4,2,20,2,2,1,70,25,235,100,0,12,0,4,4.07,100,3,0,0
2017,2,4,2,20,1,2,1,70,50,450,100,0,22,0,5,3.17,100,3,0,0
2017,2,4,2,20,2,3,1,70,55,223,99.47,0,23,0,5,4,100,3,0,0
2017,2,4,2,20,2,2,1,70,58,364,97.25,0,20,0,6,3.43,0,3,0,0
2017,2,4,2,30,1,3,1,70,33,338,100,0,13,0,3,4.14,100,3,0,0
2017,2,4,2,20,2,2,1,70,37,318,100,0,14,0,6,3.33,100,3,0,0
2017,2,4,2,40,2,2,1,70,19,577,100,0,9,0,5,3.17,100,3,0,0
2017,2,4,2,30,1,2,1,70,32,571,96.58,0,15,0,6,3.17,100,3,0,0
2017,2,4,2,20,1,2,1,70,21,76,100,0,10,0,6,2.08,100,3,0,0
2017,2,4,2,20,2,2,1,70,52,576,98.63,0,25,0,6,3.33,100,3,0,0
2017,2,4,2,20,2,2,1,70,53,144,100,1,22,0,6,4.08,100,3,0,0
2017,2,4,2,20,2,2,1,70,37,460,99.12,0,17,0,6,3.92,100,3,0,0
2017,2,4,2,20,2,2,1,70,51,160,100,1,26,0,4,3.64,100,3,0,0
2017,2,4,2,20,1,2,0,70,31,206,100,0,15,0,6,2.92,100,3,0,0
2017,2,4,2,20,2,2,0,70,51,356,99.56,0,24,0,6,3.5,100,3,0,0
2017,2,4,2,20,2,2,1,70,64,270,100,0,26,0,6,4.33,100,3,0,0
2017,2,4,2,40,1,2,1,70,40,503,100,0,16,0,6,4.5,100,3,0,0
2017,2,4,2,20,2,2,1,70,17,182,100,0,8,0,6,3.17,100,3,0,0
2017,2,4,2,20,2,2,0,70,34,568,100,0,13,0,4,4.07,100,3,0,0
2017,2,4,2,20,2,2,0,70,29,571,94.74,0,14,0,5,2.25,100,3,0,0
2017,2,4,2,30,1,2,1,70,28,746,100,0,12,0,6,3.17,100,3,0,0
2017,2,4,2,20,2,2,1,70,35,88,89.18,2,13,0,6,4.08,100,3,0,0
2017,2,4,2,20,2,2,1,70,44,228,100,0,20,0,7,4.5,100,3,0,0
2017,2,4,2,20,2,3,1,70,51,262,100,0,21,0,6,3.93,100,3,0,0
2017,2,4,2,40,1,2,1,70,48,325,100,1,16,0,6,3.71,100,3,0,0
2017,2,4,2,20,1,2,1,70,29,338,100,0,15,0,4,4,100,3,0,0
2017,2,4,2,20,1,2,1,70,23,78,99.12,0,9,0,6,2.83,100,3,0,0
2017,2,4,2,20,1,2,1,70,34,270,100,0,10,0,4,4.14,100,3,0,0
2017,2,4,2,30,1,2,1,70,48,372,98.69,0,23,0,6,3.5,100,3,0,0
2017,2,4,2,20,2,2,1,70,84,248,100,14,42,0,6,3.33,100,3,0,0
2017,2,4,2,20,1,2,1,70,37,164,100,0,13,0,5,3.33,100,3,0,0
2017,2,4,2,20,2,2,0,70,19,171,81.01,0,8,0,5,2.25,100,3,0,0
2017,2,4,2,20,1,2,1,70,46,423,99.56,0,14,0,6,3.67,100,3,0,0
2017,2,4,2,20,1,2,0,70,38,311,99.56,0,17,0,6,4.17,100,3,0,0
2017,2,4,2,40,1,2,1,70,41,411,97.76,0,19,0,6,3.17,100,3,0,0
2017,2,4,2,20,1,2,1,70,43,349,98.52,3,16,0,6,4.42,100,3,0,0
2017,2,4,2,20,2,2,1,70,102,231,100,47,39,0,5,4.1,100,3,0,0
2017,2,4,2,20,2,2,1,70,31,297,98.12,1,15,0,7,3.83,100,3,0,0
2017,2,4,2,30,2,2,1,70,39,588,100,0,17,0,6,3.75,100,3,0,0
2017,2,4,2,20,2,2,1,70,38,373,100,0,16,0,5,3.92,100,3,0,0
2017,2,4,2,20,2,2,1,70,55,277,100,0,24,0,6,3.83,100,3,0,0
2017,2,4,2,20,2,2,1,70,76,244,100,0,35,0,6,3.58,100,3,0,0
2017,2,4,2,20,1,2,1,70,72,338,100,0,33,0,6,3.75,100,3,0,0
2017,2,4,2,20,2,2,0,70,40,437,98.57,0,14,0,6,2.25,0,3,0,0
2017,2,4,2,20,1,2,1,70,41,439,100,0,18,0,5,3.25,100,3,0,0
2017,2,4,2,20,1,2,1,70,34,252,100,0,16,0,6,3,100,3,0,0
2017,2,4,2,20,1,2,1,70,27,372,91.62,0,14,0,5,3.67,100,3,0,0
2017,2,4,2,20,1,2,1,70,48,737,99.26,0,21,0,6,3.17,100,3,0,0
2017,2,4,2,20,2,2,1,70,32,574,100,0,13,0,4,3.17,100,3,0,0
2017,2,4,2,20,1,2,0,70,51,188,99.45,0,18,0,6,2.5,100,3,0,0
2017,2,4,2,20,2,2,1,70,29,38,100,0,11,0,6,2.92,100,3,0,0
2017,2,4,2,20,2,2,1,70,76,435,100,0,33,0,7,3.5,100,3,0,0
2017,2,4,2,40,2,3,0,70,36,58,97.2,0,13,0,4,2.75,100,3,0,0
2017,2,4,2,30,2,2,1,70,59,312,99.42,1,30,0,6,4.08,100,3,0,0
2017,2,4,2,30,1,2,1,70,65,187,100,19,25,0,6,3.25,100,3,0,0
2017,2,4,2,20,1,2,0,70,54,753,100,0,23,0,6,3.79,100,3,0,0
2017,2,4,2,20,1,2,1,70,40,288,100,0,19,0,6,4.07,100,3,0,0
2017,2,4,2,20,2,2,1,70,55,120,100,1,19,0,4,4.21,100,3,0,0
2017,2,4,2,30,1,2,1,70,57,411,100,0,24,0,6,2.92,100,3,0,0
2017,2,4,2,30,1,2,1,70,40,254,98.69,0,15,0,6,4.08,100,3,0,0
2017,2,4,2,20,1,2,1,70,67,288,100,0,30,0,6,3.08,100,3,0,0
2017,2,4,2,20,1,2,1,70,33,188,98.25,0,16,0,6,2.67,100,3,0,0
2017,2,4,2,20,1,2,1,70,38,411,96.39,0,18,0,6,3.58,100,3,0,0
2017,2,4,2,20,1,2,1,70,38,588,100,0,17,0,5,4.35,100,3,0,0
2017,2,4,2,20,1,2,1,70,36,195,100,0,13,0,6,4.08,100,3,0,0
2017,2,4,2,20,2,2,1,70,43,359,100,0,21,0,6,3.67,100,3,0,0
2017,2,4,2,20,1,2,1,70,50,526,100,0,21,0,6,3.42,100,3,0,0
2017,2,4,2,20,2,2,1,70,41,242,100,0,18,0,6,4,100,3,0,0
2017,2,4,2,20,1,2,1,70,80,276,100,0,29,0,7,3.9,100,3,0,0
2017,2,4,2,20,2,2,1,70,40,195,100,0,13,0,6,3.08,100,3,0,0
2017,2,4,2,20,2,2,1,70,39,239,100,0,21,0,6,3.67,100,3,0,0
2017,2,4,2,20,1,3,1,70,67,254,100,0,23,0,5,4,100,3,0,0
2017,2,4,2,20,1,3,0,70,32,447,100,0,13,0,6,2.17,100,3,0,0
2017,2,4,2,20,2,2,1,70,18,61,92.55,0,11,0,6,2.92,100,3,0,0
2017,2,4,2,30,1,2,1,70,29,440,100,0,12,0,6,2.83,100,3,0,0
2017,2,4,2,30,1,2,1,70,56,205,100,0,25,0,5,4.43,100,3,0,0
2017,2,4,2,20,2,2,1,70,28,574,100,0,15,0,6,2.5,100,3,0,0
2017,2,4,2,40,1,3,1,70,40,307,99.33,1,16,0,5,4.03,100,3,0,0
2017,2,4,2,30,1,2,1,70,39,223,100,0,15,0,6,3.42,100,3,0,0
2017,2,4,2,20,2,2,1,70,49,262,100,0,23,0,6,4,100,3,0,0
2017,2,4,2,20,2,2,1,70,68,397,100,0,30,0,5,4.25,100,3,0,0
2017,2,4,2,20,2,2,0,70,37,403,100,0,16,0,6,3.6,100,3,0,0
2017,2,4,2,30,1,2,1,70,57,236,100,0,26,0,6,4.08,100,3,0,0
2017,2,4,2,20,1,2,1,70,43,531,95.51,0,21,0,6,3.75,100,3,0,0
2017,2,4,2,30,2,2,1,70,26,361,92.64,0,11,0,5,3.36,100,3,0,0
2017,2,4,2,20,1,2,1,70,25,295,100,0,9,0,6,4.33,100,3,0,0
2017,2,4,2,20,1,2,0,70,53,483,100,0,19,0,6,2.5,0,3,0,0
2017,2,4,2,20,2,2,1,70,27,273,100,0,11,0,4,3.64,100,3,0,0
2017,2,4,2,20,1,2,1,70,30,170,92,0,18,0,6,4.33,100,3,0,0
2017,2,4,2,20,2,2,1,70,47,404,94.08,0,17,0,4,3.67,100,3,0,0
2017,2,4,2,20,1,3,1,70,33,447,99.25,1,15,0,7,3.5,100,3,0,0
2017,2,4,2,50,2,2,1,70,54,183,100,0,23,0,6,4.29,100,3,0,0
2017,2,4,2,30,1,2,1,70,28,335,100,0,13,0,6,3.25,100,3,0,0
2017,2,4,2,30,1,2,0,70,36,709,100,1,19,3,6,3.33,100,3,0,1
2017,2,4,2,40,2,2,1,70,54,327,100,0,20,0,6,4.5,100,3,0,0
2017,2,4,2,40,1,2,0,70,85,224,100,0,31,0,7,4,100,3,0,0
2017,2,4,2,30,1,3,1,70,52,201,97.99,0,23,0,6,3.83,100,3,0,0
2017,2,4,2,40,2,3,1,70,63,128,100,1,26,0,4,4.5,100,3,1,0
2017,2,4,2,40,1,2,1,70,55,202,100,0,27,0,6,3.42,100,3,0,0
2017,2,4,2,20,1,2,1,70,35,652,100,0,14,0,6,3.08,100,3,0,0
2017,2,4,2,30,1,3,1,70,28,87,95.76,0,18,0,6,4,100,3,0,0
2017,2,4,2,40,1,2,1,70,86,426,97.37,0,41,0,7,4.14,100,3,0,0
2017,2,4,2,40,2,2,1,70,58,315,100,0,28,0,6,3.58,100,3,0,0
2017,2,4,2,30,2,3,1,70,40,203,97.29,0,14,0,6,3.58,100,3,0,0
2017,2,4,2,20,2,2,1,70,71,183,100,0,31,0,6,4.36,100,3,0,0
2017,2,4,2,40,1,2,1,70,64,285,100,0,29,0,7,3.58,100,3,0,0
2017,2,4,2,60,1,3,0,70,58,250,100,7,30,0,4,3.21,100,3,0,0
2017,2,4,2,30,1,2,1,70,61,190,100,0,25,0,6,2.83,100,3,0,0
2017,2,4,2,40,1,3,1,70,53,169,100,0,17,0,5,4.5,100,3,0,0
2017,2,4,2,50,1,3,1,70,77,136,100,0,31,0,4,4.5,100,3,0,0
2017,2,4,2,40,1,3,1,70,92,203,100,0,43,0,5,3.57,0,3,0,0
2017,2,4,2,30,1,2,1,70,56,299,100,0,25,0,6,3.08,100,3,0,0
2017,2,3,2,30,2,3,0,70,9,57,55.26,0,9,0,2,2.5,100,2,0,0
2017,2,4,2,20,1,2,1,70,48,585,100,0,24,0,5,3.64,100,3,0,0
2017,2,4,2,20,1,2,1,70,48,196,100,0,22,0,5,2.58,100,3,0,0
2017,2,4,2,30,1,2,1,70,39,224,94.3,0,15,0,6,3.25,100,3,0,0
2017,2,4,2,40,1,2,1,70,51,440,98.69,0,16,0,6,1.58,100,3,0,0
2017,2,4,2,30,1,3,1,70,43,463,100,0,21,0,6,3.29,100,3,0,0
2017,2,4,2,20,1,3,1,70,56,435,99.04,0,26,0,6,2.5,100,3,0,0
2017,2,4,2,40,1,2,1,70,76,359,100,0,36,0,6,4.42,100,3,0,0
2017,2,4,2,50,2,2,1,70,78,203,100,4,33,0,6,4.5,100,3,0,0
2017,2,4,2,40,1,3,1,70,53,509,100,0,24,0,6,4.25,100,3,0,0
2017,2,4,2,20,2,3,1,70,53,286,100,0,21,0,6,4.42,100,3,0,0
2017,2,4,2,20,2,3,0,70,44,167,99.48,0,19,0,6,3.5,100,3,0,0
2017,2,4,2,20,1,2,1,70,34,60,96.22,0,15,0,5,3.43,100,3,0,0
2017,2,4,2,20,2,3,1,70,62,536,100,0,23,0,5,4.25,100,3,0,0
2017,2,4,2,20,2,3,0,70,50,334,100,0,19,0,4,3.33,100,3,0,0
2017,2,4,2,20,2,2,1,70,27,678,100,0,12,0,5,3.2,100,3,0,0
2017,2,4,2,20,2,2,1,70,104,193,100,3,47,0,5,4.07,100,3,0,0
2017,2,4,2,20,2,3,1,70,67,682,100,0,27,0,6,2.5,100,3,0,0
2017,2,4,2,20,1,2,1,70,45,712,100,0,17,0,6,3.08,100,3,0,0
2017,2,4,2,20,1,2,1,70,77,338,100,0,28,0,6,3.25,100,3,0,0
2017,2,4,2,20,2,2,1,70,33,573,98.69,0,15,0,6,3.08,100,3,0,0
2017,2,4,2,20,2,2,1,70,31,170,100,0,18,0,5,2.58,100,2,0,0
2017,2,4,2,20,2,2,1,70,39,288,100,0,16,0,6,4.17,100,3,0,0
2017,2,4,2,30,1,2,1,70,36,637,93.1,0,13,0,7,3.5,100,3,0,0
2017,2,4,2,40,1,2,1,70,92,416,100,8,41,0,6,4,100,3,0,0
2017,2,4,2,20,2,2,1,70,58,475,100,1,21,0,6,4.5,100,3,0,0
2017,2,4,2,20,2,2,1,70,27,42,97.37,0,10,0,6,4.33,100,3,0,0
2017,2,4,2,20,1,2,0,70,37,180,100,0,14,0,5,3.92,100,3,0,0
2017,2,4,2,30,1,2,1,70,44,524,100,0,12,0,6,2.58,100,3,0,0
2017,2,4,2,30,1,2,1,70,26,584,100,0,14,0,6,2.5,0,3,0,0
2017,2,4,2,40,2,2,1,70,23,112,98.53,0,12,0,2,3.86,100,3,0,0
2017,2,4,2,30,1,2,1,70,26,168,100,0,13,0,6,2.92,100,3,0,0
2017,2,4,2,20,1,2,1,70,36,642,100,0,15,0,6,4.24,100,3,0,0
2017,2,4,2,30,1,2,1,70,55,535,100,0,24,0,6,4,100,3,0,0
2017,2,4,2,30,1,2,1,70,107,552,100,1,45,0,6,4.42,100,3,0,0
2017,2,4,2,40,1,2,1,70,69,327,100,1,27,0,6,4.5,100,3,0,0
2017,2,4,2,30,1,2,1,70,26,653,98.2,0,11,0,6,3.42,100,3,0,0
2017,2,4,2,40,1,2,0,70,33,405,100,0,13,0,5,3.21,100,3,0,0
2017,2,4,2,30,1,2,1,70,41,621,99.16,0,17,0,7,3.67,100,3,0,0
2017,2,4,2,40,1,2,1,70,51,307,100,0,19,0,6,3.9,100,3,0,0
2017,2,4,2,40,2,2,1,70,25,69,94.74,0,6,0,6,3.5,100,3,0,0
2017,2,4,2,20,1,2,1,70,24,321,100,0,10,0,6,3.25,100,3,0,0
2017,2,4,2,20,1,3,0,70,27,330,92.11,0,12,0,6,3.75,100,3,0,0
2017,2,4,2,20,2,2,1,70,38,170,100,0,17,0,5,3.92,100,3,0,0
2017,2,4,2,40,1,2,1,70,30,123,97.37,0,12,0,6,3.83,100,3,0,0
2017,2,4,2,20,1,2,1,70,72,393,95.18,0,33,0,6,2.79,0,3,0,0
2017,2,4,2,20,2,2,0,70,28,121,94.23,0,15,0,4,3.1,100,3,0,0
2017,2,4,2,20,2,2,1,70,14,96,94.5,0,5,0,6,2.21,0,3,0,0
2017,2,4,2,20,1,2,0,70,9,73,62.5,0,5,0,4,1.25,0,3,0,0
2017,2,4,2,30,2,2,1,70,52,371,100,4,20,0,6,4.42,100,3,0,0
2017,2,4,2,20,2,2,1,70,40,359,100,0,20,0,6,3.88,100,3,0,0
2017,2,4,2,20,2,2,1,70,44,317,90.19,0,16,0,6,3.25,100,3,0,0
2017,2,4,2,20,2,2,1,70,31,464,94.74,0,9,0,5,2.76,100,3,0,0
2017,2,4,2,30,1,2,1,70,57,169,100,0,25,0,5,4.29,100,3,0,0
2017,2,4,2,20,2,2,1,70,48,435,100,1,22,0,5,4.43,100,3,0,0
2017,2,4,2,20,2,2,1,70,39,374,100,0,19,0,5,3.75,100,3,0,0
2017,2,4,2,30,1,2,1,70,61,436,99.12,0,27,0,6,3.08,100,3,0,0
2017,2,4,2,40,1,3,1,70,70,202,100,0,31,0,6,3.14,100,3,0,0
2017,2,4,2,20,2,2,1,70,40,358,100,0,15,0,6,4.42,100,3,0,0
2017,2,4,2,40,1,2,1,70,31,338,100,0,14,0,6,3.67,100,3,0,0
2017,2,4,2,30,2,2,1,70,55,436,100,4,24,0,7,3.79,100,3,0,0
2017,2,4,2,20,2,2,0,70,57,327,98.69,0,32,0,6,3.5,100,3,0,0
2017,2,4,2,20,1,2,1,70,26,204,88.6,0,12,0,6,3.17,100,3,0,0
2017,2,4,2,20,1,2,1,70,66,608,100,5,27,0,6,3.42,100,3,0,0
2017,2,4,2,20,2,2,1,70,30,478,100,1,13,0,4,3.57,100,3,0,0
2017,2,4,2,20,1,2,1,70,16,195,92.98,0,5,0,6,3.25,100,3,0,0
2017,2,4,2,20,1,2,1,70,38,413,100,0,17,0,5,3.9,100,3,0,0
2017,2,4,2,20,2,2,0,70,34,455,100,0,11,0,6,3.58,100,3,0,0
2017,2,4,2,30,1,3,1,70,49,520,100,0,22,0,6,4.17,100,3,0,0
2017,2,4,2,30,2,2,1,70,44,540,100,1,19,0,6,4.17,100,3,0,0
2017,2,4,2,40,1,2,1,70,64,338,100,1,23,0,6,3.25,100,3,0,0
2017,2,4,2,40,1,2,1,70,77,190,100,2,31,0,6,4.42,100,3,0,0
2017,2,4,2,40,2,3,1,70,44,120,100,0,14,0,5,4.33,100,3,0,0
2017,2,4,2,20,2,2,1,70,30,356,97.37,0,10,0,6,3.75,100,3,0,0
2017,2,4,2,20,2,2,1,70,40,618,97.81,0,20,0,6,4.15,100,3,0,0
2017,2,4,2,30,1,2,1,70,32,35,100,0,11,0,6,2.25,100,3,0,0
2017,2,4,2,20,1,2,1,70,42,267,100,0,16,0,6,1.83,0,3,0,0
2017,2,4,2,20,1,2,1,70,34,270,100,0,11,0,5,4,100,3,0,0
2017,2,4,2,20,1,2,1,70,18,433,100,0,11,0,6,2.25,100,3,0,0
2017,2,4,2,30,1,2,1,70,33,506,99.84,0,11,0,7,3.79,100,3,0,0
2017,2,4,2,20,1,2,1,70,63,275,83.33,0,23,0,6,2.58,100,3,0,0
2017,2,3,2,20,1,2,1,70,36,250,91.67,0,18,0,6,3.33,100,1,0,0
2017,2,3,2,20,2,2,0,70,50,356,98.25,0,27,0,6,2.08,100,1,0,0
2017,2,3,2,20,1,2,1,70,18,31,78.98,0,8,0,6,1.83,0,1,0,0
2017,2,3,2,20,2,2,1,70,5,74,52.63,0,5,0,6,3.42,100,1,0,0
2017,2,3,2,20,1,2,1,70,34,135,91.96,0,15,0,4,1.17,0,1,0,0
2017,2,3,2,20,1,2,1,70,43,494,100,0,19,0,6,3,100,1,0,0
2017,2,3,2,40,1,3,1,70,63,191,100,0,30,0,6,3.25,100,1,0,0
2017,2,3,2,50,1,3,1,70,53,252,92.51,0,32,0,7,4.2,100,1,0,0
2017,2,3,2,20,2,2,1,70,45,236,100,0,22,0,6,2.67,100,1,0,0
